8.0000	0.8859
8.0000	0.8871
8.0000	0.8820
8.0000	0.8865
8.0000	0.8787
8.0000	-0.2058
8.0000	-0.2122
8.0000	-0.2148
8.0000	-0.2037
8.0000	-0.2116
8.0000	-0.1149
8.0000	-0.1195
8.0000	-0.1271
8.0000	-0.1103
8.0000	-0.1205
8.0000	-0.4443
8.0000	-0.4368
8.0000	-0.4429
8.0000	-0.4295
8.0000	-0.4397
8.0000	-0.1101
8.0000	-0.0984
8.0000	-0.1022
8.0000	-0.1145
8.0000	-0.0938
8.0000	-0.1156
8.0000	-0.1082
8.0000	-0.1062
8.0000	-0.1131
8.0000	-0.1202
8.0000	0.0250
8.0000	0.0365
8.0000	0.0340
8.0000	0.0256
8.0000	0.0383
8.0000	-0.6072
8.0000	-0.6045
8.0000	-0.6127
8.0000	-0.6140
8.0000	-0.6037
8.0000	-0.4830
8.0000	-0.4801
8.0000	-0.4659
8.0000	-0.4695
8.0000	-0.4779
8.0000	-0.1906
8.0000	-0.1895
8.0000	-0.1929
8.0000	-0.1865
8.0000	-0.1915
8.0000	-0.1222
8.0000	-0.1196
8.0000	-0.1210
8.0000	-0.1320
8.0000	-0.1070
8.0000	0.1090
8.0000	0.1139
8.0000	0.1090
8.0000	0.1111
8.0000	0.1008
8.0000	-0.2862
8.0000	-0.2979
8.0000	-0.2797
8.0000	-0.2878
8.0000	-0.2863
8.0000	-0.6255
8.0000	-0.6219
8.0000	-0.6260
8.0000	-0.6159
8.0000	-0.6145
8.0000	-0.5420
8.0000	-0.5463
8.0000	-0.5390
8.0000	-0.5413
8.0000	-0.5502
8.0000	-0.2176
8.0000	-0.2237
8.0000	-0.2209
8.0000	-0.2145
8.0000	-0.2125
8.0000	-0.8433
8.0000	-0.8381
8.0000	-0.8475
8.0000	-0.8272
8.0000	-0.8383
8.0000	-0.6616
8.0000	-0.6675
8.0000	-0.6620
8.0000	-0.6552
8.0000	-0.6601
8.0000	-0.0104
8.0000	-0.0099
8.0000	-0.0136
8.0000	-0.0147
8.0000	-0.0068
8.0000	1.2984
8.0000	1.2993
8.0000	1.2929
8.0000	1.2953
8.0000	1.2982
8.0000	-0.7354
8.0000	-0.7397
8.0000	-0.7275
8.0000	-0.7386
8.0000	-0.7365
8.0000	-0.0626
8.0000	-0.0657
8.0000	-0.0574
8.0000	-0.0670
8.0000	-0.0572
8.0000	-0.2731
8.0000	-0.2643
8.0000	-0.2590
8.0000	-0.2635
8.0000	-0.2684
8.0000	-0.5352
8.0000	-0.5278
8.0000	-0.5283
8.0000	-0.5416
8.0000	-0.5349
8.0000	0.2943
8.0000	0.2966
8.0000	0.2989
8.0000	0.2978
8.0000	0.2907
8.0000	-0.0659
8.0000	-0.0632
8.0000	-0.0636
8.0000	-0.0576
8.0000	-0.0552
8.0000	-0.4102
8.0000	-0.4023
8.0000	-0.4108
8.0000	-0.4049
8.0000	-0.4198
8.0000	-0.5618
8.0000	-0.5639
8.0000	-0.5596
8.0000	-0.5680
8.0000	-0.5483
8.0000	1.3761
8.0000	1.3792
8.0000	1.3761
8.0000	1.3733
8.0000	1.3680
8.0000	0.6365
8.0000	0.6199
8.0000	0.6195
8.0000	0.6291
8.0000	0.6242
8.0000	-0.0630
8.0000	-0.0705
8.0000	-0.0593
8.0000	-0.0694
8.0000	-0.0676
8.0000	0.3560
8.0000	0.3640
8.0000	0.3589
8.0000	0.3713
8.0000	0.3559
8.0000	0.5253
8.0000	0.5273
8.0000	0.5185
8.0000	0.5242
8.0000	0.5306
8.0000	-0.2690
8.0000	-0.2672
8.0000	-0.2622
8.0000	-0.2640
8.0000	-0.2568
8.0000	0.6382
8.0000	0.6278
8.0000	0.6275
8.0000	0.6352
8.0000	0.6295
8.0000	0.0874
8.0000	0.0875
8.0000	0.0825
8.0000	0.0779
8.0000	0.0842
8.0000	0.5488
8.0000	0.5513
8.0000	0.5522
8.0000	0.5599
8.0000	0.5416
8.0000	-0.6665
8.0000	-0.6629
8.0000	-0.6576
8.0000	-0.6627
8.0000	-0.6714
8.0000	-0.5464
8.0000	-0.5446
8.0000	-0.5518
8.0000	-0.5527
8.0000	-0.5430
8.0000	-0.0653
8.0000	-0.0670
8.0000	-0.0595
8.0000	-0.0575
8.0000	-0.0714
8.0000	-0.0139
8.0000	-0.0199
8.0000	-0.0157
8.0000	-0.0035
8.0000	-0.0205
8.0000	0.9215
8.0000	0.9212
8.0000	0.9240
8.0000	0.9140
8.0000	0.9213
8.0000	0.1384
8.0000	0.1266
8.0000	0.1339
8.0000	0.1369
8.0000	0.1377
8.0000	-0.0019
8.0000	-0.0121
8.0000	-0.0061
8.0000	-0.0113
8.0000	-0.0019
8.0000	-0.6855
8.0000	-0.6838
8.0000	-0.6749
8.0000	-0.6803
8.0000	-0.6828
8.0000	-0.1626
8.0000	-0.1546
8.0000	-0.1518
8.0000	-0.1568
8.0000	-0.1616
8.0000	-0.1858
8.0000	-0.1829
8.0000	-0.1948
8.0000	-0.1993
8.0000	-0.1904
8.0000	-0.1593
8.0000	-0.1396
8.0000	-0.1501
8.0000	-0.1316
8.0000	-0.1588
8.0000	0.2552
8.0000	0.2608
8.0000	0.2517
8.0000	0.2522
8.0000	0.2446
8.0000	-0.5804
8.0000	-0.5813
8.0000	-0.5726
8.0000	-0.5742
8.0000	-0.5846
8.0000	-0.3652
8.0000	-0.3712
8.0000	-0.3717
8.0000	-0.3557
8.0000	-0.3645
8.0000	0.9109
8.0000	0.9032
8.0000	0.9120
8.0000	0.9105
8.0000	0.9085
8.0000	1.5608
8.0000	1.5531
8.0000	1.5470
8.0000	1.5536
8.0000	1.5589
8.0000	-0.1685
8.0000	-0.1591
8.0000	-0.1731
8.0000	-0.1753
8.0000	-0.1645
8.0000	-0.3485
8.0000	-0.3402
8.0000	-0.3393
8.0000	-0.3465
8.0000	-0.3476
8.0000	0.4445
8.0000	0.4412
8.0000	0.4312
8.0000	0.4376
8.0000	0.4382
8.0000	-0.0586
8.0000	-0.0639
8.0000	-0.0693
8.0000	-0.0675
8.0000	-0.0635
8.0000	-0.1933
8.0000	-0.1835
8.0000	-0.1816
8.0000	-0.1862
8.0000	-0.1878
8.0000	0.8967
8.0000	0.8997
8.0000	0.9003
8.0000	0.8860
8.0000	0.8924
8.0000	-0.5552
8.0000	-0.5548
8.0000	-0.5600
8.0000	-0.5612
8.0000	-0.5543
8.0000	0.3960
8.0000	0.3890
8.0000	0.3893
8.0000	0.3844
8.0000	0.3873
8.0000	-0.1193
8.0000	-0.1283
8.0000	-0.1267
8.0000	-0.1205
8.0000	-0.1190
8.0000	-0.0281
8.0000	-0.0288
8.0000	-0.0363
8.0000	-0.0268
8.0000	-0.0363
8.0000	-0.1442
8.0000	-0.1493
8.0000	-0.1387
8.0000	-0.1458
8.0000	-0.1325
8.0000	0.0725
8.0000	0.0650
8.0000	0.0739
8.0000	0.0668
8.0000	0.0700
8.0000	-0.3926
8.0000	-0.3961
8.0000	-0.4029
8.0000	-0.3926
8.0000	-0.3943
8.0000	-0.1518
8.0000	-0.1497
8.0000	-0.1400
8.0000	-0.1488
8.0000	-0.1563
8.0000	-0.0474
8.0000	-0.0475
8.0000	-0.0519
8.0000	-0.0503
8.0000	-0.0556
8.0000	-0.4533
8.0000	-0.4552
8.0000	-0.4520
8.0000	-0.4550
8.0000	-0.4449
8.0000	-0.1923
8.0000	-0.1922
8.0000	-0.1955
8.0000	-0.1900
8.0000	-0.1984
8.0000	0.0238
8.0000	0.0181
8.0000	0.0218
8.0000	0.0256
8.0000	0.0177
8.0000	-0.1810
8.0000	-0.1835
8.0000	-0.1840
8.0000	-0.1798
8.0000	-0.1875
8.0000	-0.0065
8.0000	-0.0038
8.0000	-0.0133
8.0000	-0.0023
8.0000	-0.0042
8.0000	0.1525
8.0000	0.1624
8.0000	0.1640
8.0000	0.1669
8.0000	0.1593
8.0000	-0.1275
8.0000	-0.1200
8.0000	-0.1155
8.0000	-0.1242
8.0000	-0.1230
8.0000	0.6410
8.0000	0.6350
8.0000	0.6511
8.0000	0.6568
8.0000	0.6465
8.0000	0.1412
8.0000	0.1280
8.0000	0.1355
8.0000	0.1415
8.0000	0.1438
8.0000	0.5528
8.0000	0.5534
8.0000	0.5627
8.0000	0.5577
8.0000	0.5581
8.0000	0.5450
8.0000	0.5497
8.0000	0.5502
8.0000	0.5539
8.0000	0.5415
8.0000	0.9163
8.0000	0.9196
8.0000	0.9308
8.0000	0.9262
8.0000	0.9202
8.0000	0.0358
8.0000	0.0241
8.0000	0.0338
8.0000	0.0350
8.0000	0.0273
8.0000	-0.4028
8.0000	-0.4079
8.0000	-0.4128
8.0000	-0.4074
8.0000	-0.3995
8.0000	0.1501
8.0000	0.1571
8.0000	0.1624
8.0000	0.1397
8.0000	0.1669
8.0000	0.5437
8.0000	0.5313
8.0000	0.5364
8.0000	0.5393
8.0000	0.5331
8.0000	-0.1913
8.0000	-0.1912
8.0000	-0.1899
8.0000	-0.1920
8.0000	-0.1850
8.0000	-0.0092
8.0000	0.0039
8.0000	-0.0033
8.0000	-0.0097
8.0000	-0.0005
8.0000	-0.3120
8.0000	-0.3075
8.0000	-0.3053
8.0000	-0.3153
8.0000	-0.3049
8.0000	-1.2706
8.0000	-1.2702
8.0000	-1.2627
8.0000	-1.2616
8.0000	-1.2666
8.0000	-0.2555
8.0000	-0.2581
8.0000	-0.2466
8.0000	-0.2491
8.0000	-0.2457
8.0000	-0.0481
8.0000	-0.0394
8.0000	-0.0504
8.0000	-0.0431
8.0000	-0.0561
8.0000	-0.6539
8.0000	-0.6581
8.0000	-0.6520
8.0000	-0.6434
8.0000	-0.6561
8.0000	-0.5710
8.0000	-0.5801
8.0000	-0.5776
8.0000	-0.5819
8.0000	-0.5795
8.0000	-0.6414
8.0000	-0.6346
8.0000	-0.6323
8.0000	-0.6461
8.0000	-0.6399
8.0000	0.8984
8.0000	0.8955
8.0000	0.8901
8.0000	0.8929
8.0000	0.9012
8.0000	0.5433
8.0000	0.5428
8.0000	0.5333
8.0000	0.5345
8.0000	0.5469
8.0000	-0.5525
8.0000	-0.5531
8.0000	-0.5584
8.0000	-0.5482
8.0000	-0.5497
8.0000	-0.0694
8.0000	-0.0604
8.0000	-0.0540
8.0000	-0.0604
8.0000	-0.0681
8.0000	-1.7112
8.0000	-1.7023
8.0000	-1.7028
8.0000	-1.7078
8.0000	-1.7166
8.0000	1.3881
8.0000	1.3740
8.0000	1.3850
8.0000	1.3770
8.0000	1.3787
8.0000	1.1373
8.0000	1.1358
8.0000	1.1368
8.0000	1.1316
8.0000	1.1327
8.0000	0.2571
8.0000	0.2454
8.0000	0.2651
8.0000	0.2531
8.0000	0.2479
8.0000	-0.3362
8.0000	-0.3308
8.0000	-0.3382
8.0000	-0.3284
8.0000	-0.3347
8.0000	-1.1467
8.0000	-1.1543
8.0000	-1.1549
8.0000	-1.1607
8.0000	-1.1644
8.0000	0.0669
8.0000	0.0563
8.0000	0.0557
8.0000	0.0686
8.0000	0.0644
8.0000	-0.2131
8.0000	-0.2088
8.0000	-0.2066
8.0000	-0.2137
8.0000	-0.2026
8.0000	-0.5747
8.0000	-0.5807
8.0000	-0.5818
8.0000	-0.5646
8.0000	-0.5707
8.0000	0.2064
8.0000	0.2106
8.0000	0.2128
8.0000	0.2136
8.0000	0.2150
8.0000	-0.2081
8.0000	-0.2095
8.0000	-0.2084
8.0000	-0.2076
8.0000	-0.2100
8.0000	-0.9881
8.0000	-1.0003
8.0000	-0.9993
8.0000	-1.0055
8.0000	-1.0042
8.0000	-0.0878
8.0000	-0.0807
8.0000	-0.0754
8.0000	-0.0829
8.0000	-0.0893
8.0000	0.3340
8.0000	0.3411
8.0000	0.3418
8.0000	0.3334
8.0000	0.3397
8.0000	0.4019
8.0000	0.3969
8.0000	0.3860
8.0000	0.3937
8.0000	0.3833
8.0000	-0.0740
8.0000	-0.0788
8.0000	-0.0721
8.0000	-0.0801
8.0000	-0.0632
8.0000	-0.5439
8.0000	-0.5416
8.0000	-0.5430
8.0000	-0.5515
8.0000	-0.5409
8.0000	0.0516
8.0000	0.0584
8.0000	0.0516
8.0000	0.0512
8.0000	0.0485
8.0000	0.5648
8.0000	0.5639
8.0000	0.5658
8.0000	0.5613
8.0000	0.5618
8.0000	0.3833
8.0000	0.3803
8.0000	0.3759
8.0000	0.3878
8.0000	0.3893
8.0000	-0.3630
8.0000	-0.3532
8.0000	-0.3680
8.0000	-0.3686
8.0000	-0.3618
8.0000	0.1445
8.0000	0.1468
8.0000	0.1488
8.0000	0.1424
8.0000	0.1553
8.0000	-0.5556
8.0000	-0.5492
8.0000	-0.5600
8.0000	-0.5516
8.0000	-0.5607
8.0000	-0.0627
8.0000	-0.0561
8.0000	-0.0637
8.0000	-0.0634
8.0000	-0.0554
8.0000	-0.2763
8.0000	-0.2827
8.0000	-0.2787
8.0000	-0.2750
8.0000	-0.2830
8.0000	0.0123
8.0000	0.0205
8.0000	0.0110
8.0000	0.0183
8.0000	0.0125
8.0000	-0.0784
8.0000	-0.0886
8.0000	-0.0880
8.0000	-0.0819
8.0000	-0.0854
8.0000	0.1765
8.0000	0.1890
8.0000	0.1853
8.0000	0.1867
8.0000	0.1795
8.0000	-0.5304
8.0000	-0.5215
8.0000	-0.5292
8.0000	-0.5266
8.0000	-0.5199
8.0000	-0.0827
8.0000	-0.0772
8.0000	-0.0815
8.0000	-0.0734
8.0000	-0.0780
8.0000	0.1527
8.0000	0.1590
8.0000	0.1442
8.0000	0.1675
8.0000	0.1481
8.0000	-0.0172
8.0000	-0.0151
8.0000	-0.0151
8.0000	-0.0130
8.0000	-0.0234
8.0000	-0.2214
8.0000	-0.2073
8.0000	-0.2178
8.0000	-0.2167
8.0000	-0.2202
8.0000	-0.1143
8.0000	-0.1233
8.0000	-0.1096
8.0000	-0.1213
8.0000	-0.1154
8.0000	0.0536
8.0000	0.0477
8.0000	0.0468
8.0000	0.0458
8.0000	0.0419
8.0000	-0.2212
8.0000	-0.2097
8.0000	-0.2100
8.0000	-0.2169
8.0000	-0.2146
8.0000	-0.1262
8.0000	-0.1234
8.0000	-0.1332
8.0000	-0.1307
8.0000	-0.1256
8.0000	-0.9574
8.0000	-0.9604
8.0000	-0.9639
8.0000	-0.9630
8.0000	-0.9552
8.0000	0.1153
8.0000	0.1213
8.0000	0.1184
8.0000	0.1213
8.0000	0.1169
8.0000	0.0734
8.0000	0.0619
8.0000	0.0511
8.0000	0.0551
8.0000	0.0661
8.0000	0.0152
8.0000	0.0056
8.0000	0.0111
8.0000	0.0227
8.0000	0.0189
8.0000	-0.2299
8.0000	-0.2216
8.0000	-0.2251
8.0000	-0.2141
8.0000	-0.2282
8.0000	-0.4885
8.0000	-0.4868
8.0000	-0.4846
8.0000	-0.4952
8.0000	-0.4815
8.0000	0.2911
8.0000	0.2959
8.0000	0.2922
8.0000	0.2901
8.0000	0.2883
8.0000	-0.1884
8.0000	-0.1919
8.0000	-0.1875
8.0000	-0.1902
8.0000	-0.1887
8.0000	0.6370
8.0000	0.6406
8.0000	0.6505
8.0000	0.6456
8.0000	0.6462
8.0000	-0.3532
8.0000	-0.3594
8.0000	-0.3540
8.0000	-0.3637
8.0000	-0.3587
8.0000	-0.0564
8.0000	-0.0499
8.0000	-0.0519
8.0000	-0.0569
8.0000	-0.0477
8.0000	-0.0589
8.0000	-0.0498
8.0000	-0.0567
8.0000	-0.0598
8.0000	-0.0459
8.0000	-0.2120
8.0000	-0.2180
8.0000	-0.2299
8.0000	-0.2167
8.0000	-0.2204
8.0000	-0.5784
8.0000	-0.5800
8.0000	-0.5742
8.0000	-0.5751
8.0000	-0.5771
8.0000	-0.9552
8.0000	-0.9568
8.0000	-0.9492
8.0000	-0.9613
8.0000	-0.9524
8.0000	-0.2874
8.0000	-0.2920
8.0000	-0.2904
8.0000	-0.2884
8.0000	-0.2939
8.0000	0.2642
8.0000	0.2688
8.0000	0.2640
8.0000	0.2550
8.0000	0.2645
8.0000	0.0696
8.0000	0.0738
8.0000	0.0819
8.0000	0.0735
8.0000	0.0726
8.0000	-0.5773
8.0000	-0.5938
8.0000	-0.5878
8.0000	-0.5948
8.0000	-0.5979
8.0000	1.6709
8.0000	1.6682
8.0000	1.6632
8.0000	1.6614
8.0000	1.6624
8.0000	0.3288
8.0000	0.3277
8.0000	0.3373
8.0000	0.3357
8.0000	0.3344
8.0000	-0.9602
8.0000	-0.9573
8.0000	-0.9624
8.0000	-0.9639
8.0000	-0.9649
8.0000	0.2738
8.0000	0.2665
8.0000	0.2850
8.0000	0.2797
8.0000	0.2687
8.0000	-0.0549
8.0000	-0.0633
8.0000	-0.0526
8.0000	-0.0648
8.0000	-0.0465
8.0000	0.3930
8.0000	0.4017
8.0000	0.4052
8.0000	0.4084
8.0000	0.3943
8.0000	-0.5621
8.0000	-0.5602
8.0000	-0.5573
8.0000	-0.5476
8.0000	-0.5660
8.0000	0.0530
8.0000	0.0557
8.0000	0.0570
8.0000	0.0563
8.0000	0.0681
8.0000	-0.2136
8.0000	-0.2153
8.0000	-0.2130
8.0000	-0.2095
8.0000	-0.2093
8.0000	-0.6707
8.0000	-0.6786
8.0000	-0.6705
8.0000	-0.6789
8.0000	-0.6852
8.0000	-1.2106
8.0000	-1.2126
8.0000	-1.2176
8.0000	-1.2131
8.0000	-1.2252
8.0000	-0.0241
8.0000	-0.0233
8.0000	-0.0168
8.0000	-0.0128
8.0000	-0.0186
8.0000	0.0041
8.0000	0.0013
8.0000	0.0079
8.0000	-0.0051
8.0000	0.0157
8.0000	-0.3516
8.0000	-0.3493
8.0000	-0.3515
8.0000	-0.3514
8.0000	-0.3566
8.0000	0.2077
8.0000	0.2151
8.0000	0.2137
8.0000	0.2133
8.0000	0.2059
8.0000	0.1284
8.0000	0.1309
8.0000	0.1249
8.0000	0.1269
8.0000	0.1255
8.0000	-0.0627
8.0000	-0.0581
8.0000	-0.0562
8.0000	-0.0592
8.0000	-0.0709
8.0000	0.5276
8.0000	0.5280
8.0000	0.5157
8.0000	0.5199
8.0000	0.5199
8.0000	-0.1073
8.0000	-0.1123
8.0000	-0.1081
8.0000	-0.1103
8.0000	-0.1079
8.0000	0.4525
8.0000	0.4472
8.0000	0.4459
8.0000	0.4541
8.0000	0.4491
8.0000	-0.3868
8.0000	-0.3737
8.0000	-0.3836
8.0000	-0.3828
8.0000	-0.3810
8.0000	-0.5247
8.0000	-0.5300
8.0000	-0.5273
8.0000	-0.5211
8.0000	-0.5276
8.0000	-0.1131
8.0000	-0.1197
8.0000	-0.1159
8.0000	-0.1144
8.0000	-0.1104
8.0000	0.4608
8.0000	0.4547
8.0000	0.4585
8.0000	0.4515
8.0000	0.4530
8.0000	-0.0114
8.0000	-0.0029
8.0000	-0.0043
8.0000	-0.0154
8.0000	-0.0055
8.0000	0.5307
8.0000	0.5191
8.0000	0.5281
8.0000	0.5171
8.0000	0.5223
8.0000	-0.3454
8.0000	-0.3555
8.0000	-0.3447
8.0000	-0.3397
8.0000	-0.3463
8.0000	-0.0498
8.0000	-0.0567
8.0000	-0.0541
8.0000	-0.0638
8.0000	-0.0578
8.0000	-0.7761
8.0000	-0.7761
8.0000	-0.7704
8.0000	-0.7753
8.0000	-0.7736
8.0000	0.6917
8.0000	0.6745
8.0000	0.6869
8.0000	0.6852
8.0000	0.6818
8.0000	0.0712
8.0000	0.0757
8.0000	0.0773
8.0000	0.0631
8.0000	0.0747
8.0000	-0.0301
8.0000	-0.0301
8.0000	-0.0238
8.0000	-0.0226
8.0000	-0.0200
8.0000	-0.0433
8.0000	-0.0493
8.0000	-0.0426
8.0000	-0.0370
8.0000	-0.0437
8.0000	-0.0657
8.0000	-0.0738
8.0000	-0.0741
8.0000	-0.0762
8.0000	-0.0684
8.0000	-1.2259
8.0000	-1.2209
8.0000	-1.2127
8.0000	-1.2158
8.0000	-1.2160
8.0000	-0.4016
8.0000	-0.4041
8.0000	-0.4006
8.0000	-0.4042
8.0000	-0.4071
8.0000	-0.3486
8.0000	-0.3563
8.0000	-0.3554
8.0000	-0.3586
8.0000	-0.3532
8.0000	0.0921
8.0000	0.0837
8.0000	0.0923
8.0000	0.0947
8.0000	0.0960
8.0000	0.4034
8.0000	0.4044
8.0000	0.3956
8.0000	0.4102
8.0000	0.3987
8.0000	-0.7214
8.0000	-0.7282
8.0000	-0.7219
8.0000	-0.7183
8.0000	-0.7180
8.0000	-0.3847
8.0000	-0.3847
