12	21	22
12	21	52
12	21	53
12	21	55
12	21	58
12	21	59
12	22	26
12	22	52
12	22	53
12	22	55
12	22	58
12	25	26
12	25	36
12	25	40
12	25	47
12	25	48
12	25	52
12	25	53
12	25	54
12	25	58
12	25	59
12	26	36
12	26	37
12	26	47
12	26	48
12	26	50
12	26	51
12	26	52
12	26	53
12	26	54
12	26	58
12	26	59
12	36	37
12	36	40
12	36	47
12	36	48
12	36	51
12	36	52
12	36	54
12	36	64
12	37	38
12	37	40
12	37	47
12	37	50
12	37	51
12	37	52
12	37	53
12	37	54
12	37	58
12	37	59
12	37	62
12	37	64
12	38	50
12	38	51
12	38	53
12	40	47
12	40	50
12	40	51
12	40	52
12	40	54
12	47	48
12	47	50
12	47	51
12	47	52
12	47	53
12	47	54
12	47	55
12	47	58
12	47	59
12	47	61
12	47	64
12	48	50
12	48	51
12	48	52
12	48	53
12	48	54
12	48	55
12	48	58
12	48	59
12	48	60
12	48	61
12	48	62
12	48	64
12	50	52
12	50	53
12	50	54
12	50	58
12	50	59
12	50	61
12	50	62
12	50	64
12	51	52
12	51	53
12	51	54
12	51	58
12	51	59
12	51	61
12	51	62
12	51	64
12	52	53
12	52	54
12	52	55
12	52	58
12	52	59
12	52	60
12	52	61
12	52	62
12	52	64
12	53	54
12	53	55
12	53	58
12	53	59
12	53	60
12	53	62
12	54	55
12	54	58
12	54	59
12	54	60
12	54	61
12	54	62
12	54	64
12	55	58
12	55	59
12	55	61
12	55	62
12	58	59
12	58	60
12	58	61
12	58	62
12	58	64
12	59	60
12	59	62
12	59	64
12	60	61
12	60	62
12	60	64
12	61	62
12	61	64
12	62	64
14	16	17
14	16	25
14	16	40
14	16	42
14	16	43
14	16	44
14	16	52
14	16	53
14	16	54
14	17	25
14	17	26
14	17	47
14	17	49
14	17	50
14	17	51
14	17	52
14	17	54
14	17	58
14	25	26
14	25	34
14	25	36
14	25	40
14	25	42
14	25	43
14	25	44
14	25	45
14	25	46
14	25	47
14	25	49
14	25	52
14	25	53
14	25	54
14	25	58
14	26	36
14	26	37
14	26	47
14	26	49
14	26	50
14	26	51
14	26	52
14	26	53
14	26	54
14	26	58
14	34	36
14	34	37
14	34	39
14	34	40
14	34	41
14	34	42
14	34	43
14	34	44
14	34	45
14	34	51
14	34	52
14	34	54
14	36	37
14	36	40
14	36	41
14	36	42
14	36	43
14	36	44
14	36	45
14	36	46
14	36	47
14	36	49
14	36	51
14	36	52
14	36	54
14	37	38
14	37	39
14	37	40
14	37	41
14	37	42
14	37	43
14	37	44
14	37	46
14	37	47
14	37	49
14	37	50
14	37	51
14	37	52
14	37	53
14	37	54
14	37	58
14	38	50
14	38	51
14	38	53
14	39	40
14	39	41
14	39	43
14	39	44
14	39	45
14	39	50
14	39	51
14	39	52
14	39	54
14	40	41
14	40	42
14	40	43
14	40	44
14	40	45
14	40	47
14	40	50
14	40	51
14	40	52
14	40	54
14	41	42
14	41	43
14	41	44
14	41	45
14	41	50
14	41	51
14	41	52
14	41	54
14	41	58
14	42	43
14	42	44
14	42	45
14	42	47
14	42	50
14	42	51
14	42	52
14	42	54
14	43	44
14	43	45
14	43	50
14	43	51
14	43	52
14	43	54
14	44	45
14	44	50
14	44	51
14	44	52
14	44	54
14	45	50
14	45	51
14	45	52
14	45	54
14	46	47
14	46	49
14	46	50
14	46	51
14	46	52
14	46	53
14	46	54
14	46	55
14	46	58
14	47	49
14	47	50
14	47	51
14	47	52
14	47	53
14	47	54
14	47	55
14	47	58
14	49	50
14	49	51
14	49	52
14	49	53
14	49	54
14	49	55
14	49	58
14	50	52
14	50	53
14	50	54
14	50	58
14	51	52
14	51	53
14	51	54
14	51	58
14	52	53
14	52	54
14	52	55
14	52	58
14	53	54
14	53	55
14	53	58
14	54	55
14	54	58
14	55	58
15	17	25
15	17	26
15	17	47
15	17	50
15	17	51
15	17	52
15	17	58
15	17	59
15	19	20
15	19	25
15	19	26
15	19	46
15	19	47
15	19	50
15	19	51
15	19	58
15	19	59
15	20	25
15	20	26
15	20	59
15	25	26
15	25	33
15	25	34
15	25	35
15	25	36
15	25	40
15	25	43
15	25	44
15	25	45
15	25	46
15	25	47
15	25	52
15	25	53
15	25	58
15	25	59
15	26	36
15	26	37
15	26	47
15	26	50
15	26	51
15	26	52
15	26	53
15	26	58
15	26	59
15	28	29
15	28	32
15	28	34
15	28	35
15	28	36
15	28	38
15	28	39
15	28	40
15	28	44
15	28	45
15	28	58
15	28	59
15	29	32
15	29	33
15	29	34
15	29	35
15	29	36
15	29	38
15	29	39
15	29	40
15	29	41
15	29	43
15	29	44
15	29	45
15	29	58
15	29	59
15	32	33
15	32	34
15	32	35
15	32	36
15	32	37
15	32	38
15	32	39
15	32	40
15	32	41
15	32	43
15	32	45
15	32	50
15	32	51
15	32	58
15	32	59
15	32	64
15	33	34
15	33	35
15	33	36
15	33	37
15	33	38
15	33	39
15	33	40
15	33	41
15	33	43
15	33	44
15	33	45
15	33	47
15	33	50
15	33	51
15	33	52
15	33	58
15	33	59
15	33	64
15	34	35
15	34	36
15	34	37
15	34	39
15	34	40
15	34	41
15	34	43
15	34	44
15	34	45
15	34	51
15	34	52
15	34	64
15	35	36
15	35	39
15	35	40
15	35	41
15	35	43
15	35	44
15	35	45
15	35	51
15	35	52
15	35	58
15	35	59
15	35	64
15	36	37
15	36	40
15	36	41
15	36	43
15	36	44
15	36	45
15	36	46
15	36	47
15	36	51
15	36	52
15	36	64
15	37	38
15	37	39
15	37	40
15	37	41
15	37	43
15	37	44
15	37	46
15	37	47
15	37	50
15	37	51
15	37	52
15	37	53
15	37	58
15	37	59
15	37	64
15	38	50
15	38	51
15	38	53
15	39	40
15	39	41
15	39	43
15	39	44
15	39	45
15	39	50
15	39	51
15	39	52
15	40	41
15	40	43
15	40	44
15	40	45
15	40	47
15	40	50
15	40	51
15	40	52
15	41	43
15	41	44
15	41	45
15	41	50
15	41	51
15	41	52
15	41	58
15	41	59
15	43	44
15	43	45
15	43	50
15	43	51
15	43	52
15	44	45
15	44	50
15	44	51
15	44	52
15	45	50
15	45	51
15	45	52
15	46	47
15	46	50
15	46	51
15	46	52
15	46	53
15	46	58
15	46	59
15	46	64
15	47	50
15	47	51
15	47	52
15	47	53
15	47	58
15	47	59
15	47	64
15	50	52
15	50	53
15	50	58
15	50	59
15	50	64
15	51	52
15	51	53
15	51	58
15	51	59
15	51	64
15	52	53
15	52	58
15	52	59
15	52	64
15	53	58
15	53	59
15	58	59
15	58	64
15	59	64
16	17	25
16	17	52
16	17	54
16	17	59
16	25	40
16	25	42
16	25	43
16	25	44
16	25	52
16	25	53
16	25	54
16	25	59
16	40	42
16	40	43
16	40	44
16	40	52
16	40	54
16	42	43
16	42	44
16	42	52
16	42	54
16	43	44
16	43	52
16	43	54
16	44	52
16	44	54
16	52	53
16	52	54
16	52	59
16	53	54
16	53	59
16	54	59
17	25	26
17	25	47
17	25	48
17	25	49
17	25	52
17	25	54
17	25	58
17	25	59
17	26	47
17	26	48
17	26	49
17	26	50
17	26	51
17	26	52
17	26	54
17	26	58
17	26	59
17	47	48
17	47	49
17	47	50
17	47	51
17	47	52
17	47	54
17	47	58
17	47	59
17	48	49
17	48	50
17	48	51
17	48	52
17	48	54
17	48	58
17	48	59
17	49	50
17	49	51
17	49	52
17	49	54
17	49	58
17	49	59
17	50	52
17	50	54
17	50	58
17	50	59
17	51	52
17	51	54
17	51	58
17	51	59
17	52	54
17	52	58
17	52	59
17	54	58
17	54	59
17	58	59
18	19	20
18	19	21
18	19	22
18	19	23
18	19	25
18	19	26
18	19	27
18	19	50
18	19	51
18	19	58
18	19	59
18	20	21
18	20	22
18	20	23
18	20	24
18	20	25
18	20	26
18	20	59
18	21	22
18	21	23
18	21	58
18	21	59
18	22	23
18	22	24
18	22	26
18	22	27
18	22	58
18	23	24
18	23	26
18	23	27
18	23	59
18	24	26
18	25	26
18	25	58
18	25	59
18	26	27
18	26	50
18	26	51
18	26	58
18	26	59
18	27	50
18	27	51
18	27	58
18	27	59
18	50	58
18	50	59
18	51	58
18	51	59
18	58	59
19	20	21
19	20	22
19	20	23
19	20	25
19	20	26
19	20	59
19	21	22
19	21	23
19	21	58
19	21	59
19	22	23
19	22	26
19	22	27
19	22	58
19	23	26
19	23	27
19	23	59
19	25	26
19	25	46
19	25	47
19	25	48
19	25	49
19	25	58
19	25	59
19	26	27
19	26	47
19	26	48
19	26	49
19	26	50
19	26	51
19	26	58
19	26	59
19	27	46
19	27	47
19	27	48
19	27	50
19	27	51
19	27	58
19	27	59
19	46	47
19	46	48
19	46	49
19	46	50
19	46	51
19	46	58
19	46	59
19	47	48
19	47	49
19	47	50
19	47	51
19	47	58
19	47	59
19	48	49
19	48	50
19	48	51
19	48	58
19	48	59
19	49	50
19	49	51
19	49	58
19	49	59
19	50	58
19	50	59
19	51	58
19	51	59
19	58	59
20	21	22
20	21	23
20	21	59
20	22	23
20	22	24
20	22	26
20	23	24
20	23	26
20	23	59
20	24	26
20	25	26
20	25	59
20	26	59
21	22	23
21	22	52
21	22	53
21	22	55
21	22	58
21	23	53
21	23	59
21	52	53
21	52	55
21	52	58
21	52	59
21	53	55
21	53	58
21	53	59
21	55	58
21	55	59
21	58	59
22	23	24
22	23	26
22	23	27
22	23	53
22	24	26
22	26	27
22	26	52
22	26	53
22	26	58
22	27	58
22	52	53
22	52	55
22	52	58
22	53	55
22	53	58
22	55	58
23	24	26
23	26	27
23	26	53
23	26	59
23	27	59
23	53	59
25	26	36
25	26	47
25	26	48
25	26	49
25	26	52
25	26	53
25	26	54
25	26	58
25	26	59
25	33	34
25	33	35
25	33	36
25	33	40
25	33	43
25	33	44
25	33	45
25	33	47
25	33	48
25	33	49
25	33	52
25	33	54
25	33	58
25	33	59
25	34	35
25	34	36
25	34	40
25	34	42
25	34	43
25	34	44
25	34	45
25	34	52
25	34	54
25	35	36
25	35	40
25	35	42
25	35	43
25	35	44
25	35	45
25	35	52
25	35	54
25	35	58
25	35	59
25	36	40
25	36	42
25	36	43
25	36	44
25	36	45
25	36	46
25	36	47
25	36	48
25	36	49
25	36	52
25	36	54
25	40	42
25	40	43
25	40	44
25	40	45
25	40	47
25	40	52
25	40	54
25	42	43
25	42	44
25	42	45
25	42	47
25	42	52
25	42	54
25	43	44
25	43	45
25	43	52
25	43	54
25	44	45
25	44	52
25	44	54
25	45	52
25	45	54
25	46	47
25	46	48
25	46	49
25	46	52
25	46	53
25	46	54
25	46	58
25	46	59
25	47	48
25	47	49
25	47	52
25	47	53
25	47	54
25	47	58
25	47	59
25	48	49
25	48	52
25	48	53
25	48	54
25	48	58
25	48	59
25	49	52
25	49	53
25	49	54
25	49	58
25	49	59
25	52	53
25	52	54
25	52	58
25	52	59
25	53	54
25	53	58
25	53	59
25	54	58
25	54	59
25	58	59
26	27	47
26	27	48
26	27	50
26	27	51
26	27	58
26	27	59
26	36	37
26	36	47
26	36	48
26	36	49
26	36	51
26	36	52
26	36	54
26	37	47
26	37	49
26	37	50
26	37	51
26	37	52
26	37	53
26	37	54
26	37	58
26	37	59
26	47	48
26	47	49
26	47	50
26	47	51
26	47	52
26	47	53
26	47	54
26	47	58
26	47	59
26	48	49
26	48	50
26	48	51
26	48	52
26	48	53
26	48	54
26	48	58
26	48	59
26	49	50
26	49	51
26	49	52
26	49	53
26	49	54
26	49	58
26	49	59
26	50	52
26	50	53
26	50	54
26	50	58
26	50	59
26	51	52
26	51	53
26	51	54
26	51	58
26	51	59
26	52	53
26	52	54
26	52	58
26	52	59
26	53	54
26	53	58
26	53	59
26	54	58
26	54	59
26	58	59
27	46	47
27	46	48
27	46	50
27	46	51
27	46	56
27	46	58
27	46	59
27	46	64
27	47	48
27	47	50
27	47	51
27	47	56
27	47	58
27	47	59
27	47	64
27	48	50
27	48	51
27	48	56
27	48	58
27	48	59
27	48	64
27	50	56
27	50	58
27	50	59
27	50	64
27	51	56
27	51	58
27	51	59
27	51	64
27	56	58
27	56	59
27	56	64
27	58	59
27	58	64
27	59	64
28	29	30
28	29	31
28	29	32
28	29	34
28	29	35
28	29	36
28	29	38
28	29	39
28	29	40
28	29	44
28	29	45
28	29	58
28	29	59
28	30	31
28	30	32
28	30	34
28	30	35
28	30	36
28	30	39
28	30	40
28	30	44
28	30	45
28	30	58
28	30	59
28	31	32
28	31	34
28	31	35
28	31	36
28	31	39
28	31	40
28	31	44
28	31	45
28	31	58
28	31	59
28	32	34
28	32	35
28	32	36
28	32	38
28	32	39
28	32	40
28	32	45
28	32	58
28	32	59
28	34	35
28	34	36
28	34	39
28	34	40
28	34	44
28	34	45
28	35	36
28	35	39
28	35	40
28	35	44
28	35	45
28	35	58
28	35	59
28	36	40
28	36	44
28	36	45
28	39	40
28	39	44
28	39	45
28	40	44
28	40	45
28	44	45
28	58	59
29	30	31
29	30	32
29	30	34
29	30	35
29	30	36
29	30	39
29	30	40
29	30	41
29	30	43
29	30	44
29	30	45
29	30	58
29	30	59
29	31	32
29	31	34
29	31	35
29	31	36
29	31	39
29	31	40
29	31	42
29	31	43
29	31	44
29	31	45
29	31	58
29	31	59
29	32	33
29	32	34
29	32	35
29	32	36
29	32	38
29	32	39
29	32	40
29	32	41
29	32	43
29	32	45
29	32	58
29	32	59
29	33	34
29	33	35
29	33	36
29	33	38
29	33	39
29	33	40
29	33	41
29	33	43
29	33	44
29	33	45
29	33	58
29	33	59
29	34	35
29	34	36
29	34	39
29	34	40
29	34	41
29	34	42
29	34	43
29	34	44
29	34	45
29	35	36
29	35	39
29	35	40
29	35	41
29	35	42
29	35	43
29	35	44
29	35	45
29	35	58
29	35	59
29	36	40
29	36	41
29	36	42
29	36	43
29	36	44
29	36	45
29	39	40
29	39	41
29	39	43
29	39	44
29	39	45
29	40	41
29	40	42
29	40	43
29	40	44
29	40	45
29	41	42
29	41	43
29	41	44
29	41	45
29	41	58
29	41	59
29	42	43
29	42	44
29	42	45
29	43	44
29	43	45
29	44	45
29	58	59
30	31	32
30	31	34
30	31	35
30	31	36
30	31	37
30	31	39
30	31	40
30	31	43
30	31	44
30	31	45
30	31	58
30	31	59
30	32	34
30	32	35
30	32	36
30	32	37
30	32	39
30	32	40
30	32	41
30	32	43
30	32	45
30	32	58
30	32	59
30	34	35
30	34	36
30	34	37
30	34	39
30	34	40
30	34	41
30	34	43
30	34	44
30	34	45
30	35	36
30	35	39
30	35	40
30	35	41
30	35	43
30	35	44
30	35	45
30	35	58
30	35	59
30	36	37
30	36	40
30	36	41
30	36	43
30	36	44
30	36	45
30	37	39
30	37	40
30	37	41
30	37	43
30	37	44
30	37	58
30	37	59
30	39	40
30	39	41
30	39	43
30	39	44
30	39	45
30	40	41
30	40	43
30	40	44
30	40	45
30	41	43
30	41	44
30	41	45
30	41	58
30	41	59
30	43	44
30	43	45
30	44	45
30	58	59
31	32	34
31	32	35
31	32	36
31	32	37
31	32	39
31	32	40
31	32	43
31	32	45
31	32	50
31	32	51
31	32	58
31	32	59
31	34	35
31	34	36
31	34	37
31	34	39
31	34	40
31	34	42
31	34	43
31	34	44
31	34	45
31	34	51
31	35	36
31	35	39
31	35	40
31	35	42
31	35	43
31	35	44
31	35	45
31	35	51
31	35	58
31	35	59
31	36	37
31	36	40
31	36	42
31	36	43
31	36	44
31	36	45
31	36	51
31	37	39
31	37	40
31	37	42
31	37	43
31	37	44
31	37	50
31	37	51
31	37	58
31	37	59
31	39	40
31	39	43
31	39	44
31	39	45
31	39	50
31	39	51
31	40	42
31	40	43
31	40	44
31	40	45
31	40	50
31	40	51
31	42	43
31	42	44
31	42	45
31	42	50
31	42	51
31	43	44
31	43	45
31	43	50
31	43	51
31	44	45
31	44	50
31	44	51
31	45	50
31	45	51
31	50	58
31	50	59
31	51	58
31	51	59
31	58	59
32	33	34
32	33	35
32	33	36
32	33	37
32	33	38
32	33	39
32	33	40
32	33	41
32	33	43
32	33	45
32	33	50
32	33	51
32	33	58
32	33	59
32	33	64
32	34	35
32	34	36
32	34	37
32	34	39
32	34	40
32	34	41
32	34	43
32	34	45
32	34	51
32	34	64
32	35	36
32	35	39
32	35	40
32	35	41
32	35	43
32	35	45
32	35	51
32	35	58
32	35	59
32	35	64
32	36	37
32	36	40
32	36	41
32	36	43
32	36	45
32	36	51
32	36	64
32	37	38
32	37	39
32	37	40
32	37	41
32	37	43
32	37	50
32	37	51
32	37	58
32	37	59
32	37	64
32	38	50
32	38	51
32	39	40
32	39	41
32	39	43
32	39	45
32	39	50
32	39	51
32	40	41
32	40	43
32	40	45
32	40	50
32	40	51
32	41	43
32	41	45
32	41	50
32	41	51
32	41	58
32	41	59
32	43	45
32	43	50
32	43	51
32	45	50
32	45	51
32	50	58
32	50	59
32	50	64
32	51	58
32	51	59
32	51	64
32	58	59
32	58	64
32	59	64
33	34	35
33	34	36
33	34	37
33	34	39
33	34	40
33	34	41
33	34	43
33	34	44
33	34	45
33	34	51
33	34	52
33	34	54
33	34	64
33	35	36
33	35	39
33	35	40
33	35	41
33	35	43
33	35	44
33	35	45
